playerID,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,errorsPerYear,outsPerYear,yearsplayed,assistsPerYear,AVGAtBats,AVGHits
cabreme01,210.0,70.0,20.92,14.17,35.08,1,0.285,2.375,202.0,16.0,7.688,429.88,429.88
cabremi01,249.0,76.0,20.17,17.25,37.42,16,0.315,6.609,440.696,23.0,80.783,389.09,389.09
cabreor01,195.0,70.0,22.83,14.0,36.83,2,0.272,7.92,120.92,25.0,217.8,302.48,302.48
cabrera01,195.0,68.0,25.83,1.08,26.92,0,0.264,2.0,187.0,2.0,11.0,100.5,100.5
cacekcr01,200.0,73.0,22.75,0.08,22.83,0,0.0,1.0,52.0,1.0,1.0,20.0,20.0
cacered01,170.0,73.0,31.0,0.33,31.33,0,0.239,0.25,18.0,4.0,23.0,29.25,29.25
cadyhi01,179.0,74.0,26.25,7.25,33.5,0,0.24,3.889,149.111,9.0,40.333,100.11,100.11
caffijo01,180.0,70.0,25.58,1.0,26.58,0,0.291,0.5,30.5,2.0,0.5,63.5,63.5
caffybe01,175.0,70.0,27.5,0.17,27.67,0,0.194,4.0,38.0,1.0,2.0,103.0,103.0
cagewa01,205.0,76.0,26.42,1.42,27.83,0,0.24,0.5,55.0,2.0,6.0,77.0,77.0
cahilto01,150.0,67.0,22.5,0.5,23.0,0,0.253,13.8,77.0,5.0,48.2,86.0,86.0
cainlo01,214.0,74.0,24.25,10.0,34.25,1,0.288,3.9,257.4,10.0,5.2,389.4,389.4
cairomi01,225.0,73.0,21.92,16.5,38.42,0,0.264,1.385,39.246,65.0,36.769,60.86,60.86
caithge01,160.0,67.0,24.17,0.0,24.17,0,0.0,1.0,21.0,1.0,2.0,19.0,19.0
caldeiv01,220.0,73.0,22.42,9.17,31.58,0,0.272,2.867,116.0,15.0,3.667,220.8,220.8
caldesa01,185.0,70.0,24.17,4.42,28.58,0,0.291,1.333,52.667,3.0,5.333,47.0,47.0
caldwbr01,195.0,72.0,22.33,4.0,26.33,0,0.0,0.667,9.667,3.0,0.333,12.67,12.67
calhobi01,180.0,72.0,22.83,0.17,23.0,0,0.0,1.0,31.0,1.0,1.0,13.0,13.0
calhoja01,185.0,72.0,22.5,0.25,22.75,0,0.0,1.333,20.0,3.0,7.333,21.33,21.33
calhoko01,210.0,70.0,24.58,8.33,32.92,1,0.249,2.909,173.0,11.0,5.636,322.45,322.45
calhowi01,200.0,68.0,22.83,3.0,25.83,0,0.258,1.333,53.667,3.0,1.333,147.33,147.33
calixor01,183.0,72.0,23.17,2.5,25.67,0,0.0,0.5,5.25,4.0,1.25,12.25,12.25
callaal01,225.0,69.0,23.33,9.0,32.33,0,0.265,3.033,33.967,30.0,61.8,118.53,118.53
callada01,165.0,70.0,22.17,1.08,23.25,0,0.0,0.5,16.5,2.0,1.0,30.0,30.0
callafr01,170.0,72.0,23.58,1.0,24.58,0,0.0,3.75,10.25,4.0,20.25,24.5,24.5
callale01,142.0,68.0,22.67,6.42,29.08,0,0.221,4.0,57.0,2.0,6.5,138.0,138.0
callama01,157.0,70.0,21.83,8.42,30.25,0,0.267,3.0,106.75,4.0,3.25,191.75,191.75
callawe01,155.0,67.0,25.17,0.0,25.17,0,0.0,2.0,8.0,1.0,15.0,14.0,14.0
callijo01,175.0,70.0,19.5,14.92,34.42,1,0.264,3.562,209.312,16.0,10.938,415.75,415.75
calloro01,210.0,73.0,26.5,1.42,27.92,0,0.224,1.5,96.5,2.0,2.0,212.0,212.0
calvoja01,156.0,70.0,18.92,7.08,26.0,0,0.0,0.5,6.5,2.0,1.0,28.0,28.0
calzana01,201.0,75.0,28.25,0.08,28.33,0,0.0,0.0,2.0,1.0,0.0,5.0,5.0
camarjo01,195.0,72.0,23.33,3.42,26.75,0,0.269,2.0,17.917,12.0,36.667,78.08,78.08
camelha01,190.0,71.0,28.83,3.92,32.75,0,0.232,3.4,97.8,5.0,11.0,74.2,74.2
camermi01,210.0,74.0,22.58,16.08,38.67,3,0.249,3.944,275.222,18.0,4.222,379.94,379.94
camildo01,185.0,70.0,26.42,12.0,38.42,5,0.277,10.846,1055.692,13.0,73.615,411.77,411.77
camildo02,195.0,71.0,24.0,9.0,33.0,0,0.199,2.778,161.333,9.0,11.667,85.22,85.22
camillo01,170.0,70.0,22.92,3.08,26.0,0,0.18,0.5,7.75,8.0,12.375,15.25,15.25
caminke01,200.0,72.0,24.25,14.25,38.5,6,0.272,15.0,87.706,17.0,184.765,369.88,369.88
campaal01,185.0,72.0,26.83,0.08,26.92,0,0.0,0.0,25.0,1.0,20.0,20.0,20.0
campaco01,160.0,71.0,24.75,6.0,30.75,0,0.267,3.4,44.6,5.0,5.2,114.4,114.4
campaji01,195.0,72.0,22.58,7.08,29.67,0,0.148,1.0,54.833,6.0,4.333,36.0,36.0
camparo01,190.0,69.0,26.42,9.42,35.83,10,0.276,8.5,652.0,10.0,55.0,420.5,420.5
campato01,170.0,68.0,25.0,3.33,28.33,0,0.249,0.4,47.8,5.0,0.6,87.6,87.6
campbbr01,185.0,73.0,20.92,12.0,32.92,0,0.29,7.5,156.143,14.0,7.5,340.14,340.14
campbda01,180.0,73.0,25.67,7.0,32.67,0,0.217,2.125,29.75,24.0,37.958,51.21,51.21
campber01,215.0,75.0,27.08,2.42,29.5,0,0.221,0.917,28.583,12.0,10.5,36.5,36.5
campbgi01,182.0,67.0,25.17,5.5,30.67,0,0.263,2.75,99.25,8.0,15.5,88.5,88.5
campbhu02,155.0,70.0,22.83,0.08,22.92,0,0.0,1.0,2.0,1.0,6.0,4.0,4.0
campbji01,190.0,72.0,25.08,1.0,26.08,0,0.221,6.0,210.0,2.0,24.0,122.0,122.0
campbpa01,185.0,70.0,23.58,9.08,32.67,0,0.256,3.25,192.0,4.0,14.25,94.75,94.75
campbro01,180.0,73.0,24.42,2.0,26.42,0,0.25,4.0,27.0,3.0,49.333,50.67,50.67
campbso01,188.0,73.0,25.08,1.42,26.5,0,0.246,2.0,117.0,2.0,3.0,195.0,195.0
campbvi01,185.0,72.0,20.42,7.25,27.67,0,0.31,15.2,187.6,5.0,12.4,413.6,413.6
campho01,169.0,69.0,24.17,0.0,24.17,0,0.0,2.0,10.0,1.0,2.0,21.0,21.0
cample01,175.0,72.0,24.5,1.75,26.25,0,0.231,8.143,17.571,7.0,20.857,47.71,47.71
campofr01,180.0,71.0,27.33,1.67,29.0,0,0.279,0.5,25.5,2.0,0.0,73.5,73.5
campusi01,160.0,72.0,22.33,3.25,25.58,0,0.202,3.0,59.333,3.0,1.333,87.33,87.33
canalge01,190.0,73.0,24.08,2.08,26.17,0,0.0,1.0,73.0,3.0,7.667,24.33,24.33
canatwi01,170.0,72.0,21.33,0.5,21.83,0,0.0,0.0,38.0,1.0,2.0,47.0,47.0
canavji01,160.0,68.0,24.42,6.25,30.67,0,0.224,16.6,79.667,15.0,66.333,138.13,138.13
cancero01,225.0,71.0,23.33,11.75,35.08,0,0.0,0.667,59.667,3.0,4.333,31.0,31.0
candaca01,160.0,69.0,25.42,11.08,36.5,0,0.25,1.3,32.0,30.0,36.933,64.47,64.47
candeje01,221.0,73.0,22.67,4.17,26.83,0,0.223,3.286,46.571,7.0,63.571,144.57,144.57
canhama01,209.0,74.0,26.17,5.42,31.58,0,0.249,1.167,107.083,12.0,5.667,119.17,119.17
canizba01,240.0,75.0,29.58,0.08,29.67,0,0.0,0.0,33.0,1.0,2.0,21.0,21.0
canizja01,170.0,69.0,22.75,6.08,28.83,0,0.25,2.5,38.0,6.0,62.167,99.33,99.33
canneri01,180.0,70.0,24.25,1.5,25.75,0,0.242,19.5,225.0,2.0,9.5,456.5,456.5
cannian01,170.0,70.0,27.75,1.67,29.42,0,0.0,0.25,1.5,4.0,1.25,2.0,2.0
cannich01,190.0,72.0,21.92,14.42,36.33,0,0.235,4.133,210.8,15.0,22.2,130.0,130.0
cannojo01,193.0,75.0,24.17,3.08,27.25,0,0.176,0.75,31.0,4.0,1.5,56.75,56.75
canoro01,212.0,72.0,22.58,15.33,37.92,8,0.302,6.889,227.444,18.0,321.111,472.33,472.33
canseoz01,220.0,74.0,26.0,2.83,28.83,0,0.0,0.667,4.0,3.0,0.0,21.67,21.67
cantujo01,205.0,75.0,22.5,6.92,29.42,0,0.271,4.174,98.609,23.0,49.087,136.0,136.0
cantzba01,152.0,69.0,28.5,1.83,30.33,0,0.157,8.2,50.6,5.0,15.0,43.4,43.4
canzlru01,220.0,74.0,25.42,1.08,26.5,0,0.0,0.5,36.0,2.0,1.5,48.0,48.0
caprani01,165.0,68.0,24.5,8.58,33.08,0,0.0,0.0,8.8,5.0,0.4,10.4,10.4
carabra01,150.0,67.0,24.33,1.92,26.25,0,0.0,3.0,30.0,2.0,38.0,49.5,49.5
carbijo01,187.0,72.0,19.58,1.08,20.67,0,0.0,5.333,61.333,3.0,1.667,20.33,20.33
carbobe01,173.0,71.0,22.08,11.0,33.08,0,0.264,2.071,88.143,14.0,4.571,195.0,195.0
cardead01,205.0,72.0,24.58,0.42,25.0,0,0.0,0.667,6.0,3.0,5.333,20.0,20.0
cardejo02,150.0,70.0,19.5,17.5,37.0,0,0.275,3.167,132.133,30.0,5.467,231.63,231.63
cardele01,160.0,71.0,21.58,15.17,36.75,2,0.257,13.3,163.55,20.0,271.45,335.35,335.35
cardoja01,185.0,73.0,24.67,2.0,26.67,0,0.206,2.333,91.333,3.0,9.0,58.33,58.33
cardust01,215.0,72.0,29.0,0.67,29.67,0,0.0,0.667,41.0,3.0,3.0,28.0,28.0
carewro01,170.0,72.0,21.5,18.5,40.0,14,0.328,9.286,482.5,28.0,132.464,332.68,332.68
careyan01,190.0,73.0,20.58,10.42,31.0,0,0.26,6.706,50.235,17.0,99.706,167.65,167.65
careyma01,170.0,71.0,20.75,18.92,39.67,5,0.285,11.19,303.0,21.0,16.143,445.86,445.86
careypa01,220.0,76.0,25.33,0.42,25.75,0,0.0,2.0,64.0,1.0,1.0,47.0,47.0
careysc01,175.0,71.0,24.33,8.25,32.58,0,0.271,6.286,408.0,7.0,20.429,165.29,165.29
careyto01,145.0,68.0,24.5,8.33,32.83,0,0.27,25.529,42.0,17.0,92.059,140.82,140.82
careyto02,170.0,68.0,28.75,11.0,39.75,0,0.275,4.0,57.875,16.0,79.438,95.06,95.06
carfred01,158.0,68.0,26.75,0.0,26.75,0,0.0,1.0,1.0,1.0,2.0,4.0,4.0
carisfr01,174.0,70.0,21.75,19.92,41.67,0,0.227,4.889,120.889,9.0,32.889,72.78,72.78
carleji01,155.0,68.0,22.75,1.0,23.75,0,0.267,18.5,178.0,2.0,4.0,82.5,82.5
carlfr01,158.0,66.0,30.83,0.08,30.92,0,0.0,4.333,12.667,3.0,9.667,33.0,33.0
carliji01,165.0,71.0,23.42,0.08,23.5,0,0.0,0.0,2.0,2.0,0.5,10.5,10.5
carlilu01,190.0,70.0,27.42,4.0,31.42,0,0.179,0.75,74.0,4.0,5.0,35.0,35.0
carliwa01,154.0,69.0,26.83,0.0,26.83,0,0.0,0.0,5.0,1.0,1.0,10.0,10.0
carlssw01,167.0,72.0,24.92,0.0,24.92,0,0.0,0.0,3.0,1.0,6.0,6.0,6.0
carlycl01,170.0,72.0,24.67,0.42,25.08,0,0.234,5.0,127.0,1.0,10.0,278.0,278.0
carlyro01,195.0,74.0,24.33,1.42,25.75,0,0.318,7.0,67.333,3.0,3.333,164.33,164.33
carmage01,139.0,64.0,24.5,0.08,24.58,0,0.0,6.25,8.25,4.0,11.5,23.25,23.25
carmedu01,202.0,75.0,22.42,5.67,28.08,0,0.222,0.75,37.75,8.0,1.75,27.0,27.0
carnejo01,175.0,70.0,22.42,2.5,24.92,0,0.273,9.75,268.125,8.0,12.125,118.25,118.25
carpebu01,195.0,73.0,31.83,0.08,31.92,0,0.0,0.0,3.0,1.0,0.0,27.0,27.0
carpehi01,186.0,71.0,23.75,13.17,36.92,0,0.259,32.895,98.263,19.0,106.105,244.05,244.05
carpema01,210.0,76.0,25.58,9.25,34.83,1,0.269,4.04,110.96,25.0,69.96,162.24,162.24
carrach01,170.0,72.0,24.25,9.42,33.67,0,0.258,11.118,129.765,17.0,219.059,273.18,273.18
carrch01,195.0,74.0,21.75,16.08,37.83,0,0.252,11.125,622.625,8.0,45.875,243.75,243.75
carrch02,155.0,70.0,22.67,7.42,30.08,0,0.254,2.111,129.667,9.0,3.111,190.11,190.11
carreca01,190.0,73.0,22.08,6.75,28.83,0,0.264,1.625,206.0,8.0,14.375,123.12,123.12
carreez01,185.0,71.0,23.92,6.42,30.33,0,0.262,1.5,83.875,8.0,2.25,145.5,145.5
carrema01,170.0,72.0,24.17,8.92,33.08,0,0.277,2.0,140.2,15.0,7.733,134.13,134.13
carribi02,175.0,69.0,22.75,10.17,32.92,3,0.257,8.923,237.923,13.0,66.385,151.54,151.54
carrima01,185.0,71.0,28.25,3.25,31.5,0,0.251,0.333,23.333,3.0,1.667,63.67,63.67
carrle01,200.0,74.0,28.92,0.0,28.92,0,0.0,2.5,6.0,2.0,9.5,14.0,14.0
carrobr01,210.0,71.0,24.67,4.83,29.5,0,0.205,0.5,31.833,6.0,1.667,47.17,47.17
carrocl01,163.0,68.0,22.83,11.08,33.92,0,0.252,17.636,153.0,11.0,14.182,359.27,359.27
carrodi02,165.0,71.0,28.33,0.0,28.33,0,0.0,3.0,30.0,1.0,5.0,49.0,49.0
carrodo01,170.0,72.0,24.5,0.08,24.58,0,0.0,3.0,35.0,1.0,14.0,22.0,22.0
carrofr01,185.0,71.0,19.83,7.25,27.08,0,0.284,14.833,131.792,24.0,23.0,120.5,120.5
carrosc01,160.0,67.0,24.08,3.08,27.17,0,0.171,4.333,18.333,6.0,4.167,47.83,47.83
carroto01,186.0,75.0,18.67,4.08,22.75,0,0.0,0.8,1.8,5.0,5.8,6.0,6.0
carsoki01,180.0,72.0,21.67,1.17,22.83,0,0.0,0.0,4.5,2.0,0.0,20.0,20.0
carsoma01,200.0,74.0,28.17,4.0,32.17,0,0.237,0.0,23.0,4.0,1.25,44.25,44.25
carswfr01,195.0,72.0,33.42,0.08,33.5,0,0.0,0.0,1.0,1.0,0.0,15.0,15.0
cartebl01,175.0,70.0,23.08,0.92,24.0,0,0.0,0.5,6.0,2.0,0.5,8.5,8.5
cartech01,230.0,72.0,25.75,2.33,28.08,0,0.27,0.0,11.667,3.0,0.0,61.67,61.67
cartech02,245.0,76.0,23.67,6.92,30.58,0,0.217,3.636,346.182,11.0,19.0,224.45,224.45
cartega01,205.0,74.0,20.42,18.0,38.42,17,0.262,3.122,304.634,41.0,30.415,194.41,194.41
cartejo01,215.0,75.0,23.33,15.17,38.5,4,0.259,3.806,190.0,31.0,9.065,271.68,271.68
cartest01,201.0,76.0,24.33,1.5,25.83,0,0.0,0.0,4.0,2.0,0.0,10.5,10.5
cartwed01,220.0,70.0,30.75,6.92,37.67,0,0.295,23.0,917.6,5.0,57.6,380.4,380.4
cartyri01,200.0,75.0,24.0,16.0,40.0,0,0.299,2.684,97.158,19.0,3.421,294.95,294.95
carusmi01,172.0,73.0,20.83,4.42,25.25,0,0.274,12.0,82.8,5.0,148.0,214.4,214.4
casalcu01,220.0,74.0,25.67,6.17,31.83,0,0.23,1.444,211.111,9.0,13.556,83.89,83.89
casanpa01,180.0,76.0,23.75,9.0,32.75,1,0.225,6.9,404.0,10.0,39.5,278.6,278.6
casanra01,200.0,72.0,23.75,12.08,35.83,0,0.236,2.6,181.4,10.0,13.9,108.0,108.0
casege01,183.0,72.0,21.83,9.92,31.75,0,0.282,8.182,255.0,11.0,8.0,456.0,456.0
caseybo01,190.0,71.0,23.5,0.0,23.5,0,0.0,6.0,5.0,2.0,5.0,19.5,19.5
caseyde01,164.0,69.0,26.42,0.92,27.33,0,0.273,10.0,50.333,3.0,5.0,140.33,140.33
caseydo01,157.0,66.0,28.5,9.08,37.58,0,0.258,22.067,89.067,15.0,147.067,289.4,289.4
caseyjo01,180.0,69.0,22.17,8.83,31.0,0,0.188,1.6,35.8,5.0,10.6,22.4,22.4
caseyse01,215.0,76.0,23.17,11.0,34.17,1,0.302,4.077,836.538,13.0,42.923,389.69,389.69
cashda01,170.0,71.0,21.25,11.08,32.33,0,0.283,8.067,215.2,15.0,260.333,370.27,370.27
cashno01,185.0,72.0,24.58,16.17,40.75,2,0.271,6.895,798.579,19.0,69.316,352.89,352.89
cashro01,180.0,72.0,23.83,1.08,24.92,0,0.297,1.25,38.0,4.0,4.75,25.25,25.25
casilal01,190.0,69.0,22.17,8.0,30.17,0,0.248,2.65,44.2,20.0,67.55,84.6,84.6
caskied01,165.0,69.0,27.42,7.33,34.75,0,0.228,20.333,52.4,15.0,96.2,124.73,124.73
cassaha01,145.0,68.0,24.08,0.75,24.83,0,0.0,1.0,12.0,2.0,2.0,37.0,37.0
cassijo02,144.0,69.0,21.17,1.5,22.67,0,0.228,29.25,186.0,4.0,220.5,289.25,289.25
cassipe01,165.0,70.0,23.0,3.17,26.17,0,0.257,6.429,104.0,7.0,13.286,54.57,54.57
casteal01,200.0,72.0,25.75,1.33,27.08,0,0.0,0.5,6.5,2.0,0.0,20.5,20.5
casteni01,203.0,76.0,21.5,7.0,28.5,0,0.277,6.667,101.889,9.0,95.889,373.33,373.33
castepe01,165.0,67.0,23.17,3.08,26.25,0,0.0,0.5,7.375,8.0,5.5,11.0,11.0
castial01,184.0,72.0,25.25,12.08,37.33,0,0.22,1.769,176.308,13.0,12.692,78.85,78.85
castibr01,160.0,72.0,23.25,1.17,24.42,0,0.188,1.5,41.5,2.0,1.0,64.0,64.0
castica01,185.0,73.0,24.08,8.83,32.92,0,0.252,3.2,64.0,10.0,1.6,151.9,151.9
castiji01,200.0,71.0,23.58,0.17,23.75,0,0.0,1.0,6.0,1.0,1.0,18.0,18.0
castijo01,175.0,71.0,24.5,5.08,29.58,1,0.278,4.833,72.417,12.0,136.417,193.33,193.33
castijo02,210.0,73.0,23.08,4.42,27.5,0,0.254,5.077,74.154,13.0,96.538,147.54,147.54
castiju01,162.0,71.0,24.25,3.0,27.25,0,0.217,1.917,21.75,12.0,32.0,38.75,38.75
castilu01,145.0,71.0,20.92,14.17,35.08,3,0.29,7.75,205.438,16.0,280.25,406.88,406.88
castima02,190.0,73.0,24.58,4.17,28.75,0,0.19,1.2,36.3,10.0,14.5,35.2,35.2
castipe01,175.0,71.0,26.58,6.58,33.17,0,0.255,3.368,28.526,19.0,50.263,87.79,87.79
castiru01,207.0,69.0,27.17,1.75,28.92,0,0.262,1.667,63.0,3.0,2.333,105.67,105.67
castito01,190.0,76.0,21.25,0.08,21.33,0,0.0,1.0,16.0,1.0,3.0,8.0,8.0
castivi01,175.0,69.0,25.67,2.25,27.92,0,0.228,2.0,69.0,3.0,10.667,71.67,71.67
castivi02,175.0,73.0,24.17,15.0,39.17,6,0.276,6.692,53.423,26.0,139.692,262.38,262.38
castiwe01,215.0,70.0,23.33,9.08,32.42,0,0.254,3.692,355.385,13.0,30.538,189.38,189.38
castiwi01,215.0,72.0,24.25,10.75,35.0,0,0.0,0.0,10.333,3.0,0.667,14.0,14.0
castlfo01,175.0,72.0,23.58,4.08,27.67,0,0.205,2.308,17.231,13.0,31.462,50.92,50.92
castoko01,195.0,73.0,25.33,1.42,26.75,0,0.194,0.4,41.4,5.0,7.4,43.4,43.4
castrbe01,170.0,70.0,26.17,1.08,27.25,0,0.253,1.5,20.75,4.0,22.25,47.5,47.5
castrda01,201.0,71.0,22.58,3.0,25.58,0,0.21,0.125,12.375,8.0,22.875,34.0,34.0
castrha01,151.0,70.0,24.83,2.0,26.83,0,0.291,1.0,25.714,7.0,15.571,52.0,52.0
castrja01,215.0,75.0,23.0,10.25,33.25,0,0.231,2.6,555.1,10.0,36.9,267.4,267.4
castrju01,190.0,71.0,23.25,15.75,39.0,0,0.23,1.276,18.776,58.0,34.276,45.05,45.05
castrlu01,175.0,67.0,25.42,0.42,25.83,0,0.245,5.667,25.0,3.0,28.667,47.67,47.67
castrra01,240.0,75.0,23.42,11.92,35.33,0,0.237,2.071,192.214,14.0,12.286,101.86,101.86
castrra02,195.0,72.0,24.67,0.08,24.75,0,0.0,0.0,0.5,2.0,3.0,7.5,7.5
castrst01,220.0,74.0,20.17,10.25,30.42,0,0.28,13.714,155.071,14.0,267.214,412.36,412.36
castrwi01,170.0,73.0,22.33,1.08,23.42,0,0.23,4.0,36.0,1.0,67.0,100.0,100.0
catalfr01,170.0,72.0,23.42,12.67,36.08,0,0.291,1.033,66.4,30.0,13.7,127.47,127.47
caterda01,170.0,72.0,24.17,11.17,35.33,0,0.276,3.034,212.931,29.0,30.172,153.48,153.48
catonho01,165.0,66.0,23.17,3.0,26.17,0,0.226,13.833,64.333,6.0,111.833,135.67,135.67
catteto01,170.0,70.0,24.08,0.67,24.75,0,0.0,1.0,22.0,2.0,0.5,43.0,43.0
caulfja01,170.0,71.0,28.42,0.33,28.75,0,0.0,4.0,24.5,2.0,27.5,47.0,47.0
causewa01,175.0,70.0,18.5,13.25,31.75,0,0.253,3.727,45.061,33.0,65.0,97.97,97.97
cavarph01,175.0,71.0,18.17,20.67,38.83,5,0.293,4.257,355.286,35.0,24.114,192.86,192.86
caveja01,200.0,72.0,25.42,2.33,27.75,0,0.262,3.5,141.0,2.0,4.0,240.5,240.5
cavenik01,168.0,69.0,27.33,3.42,30.75,0,0.26,35.0,197.6,5.0,311.2,315.4,315.4
cecchga01,220.0,75.0,23.17,1.17,24.33,0,0.0,0.5,5.5,2.0,7.0,15.5,15.5
cecchga02,200.0,74.0,22.75,1.08,23.83,0,0.0,0.0,16.5,2.0,17.0,41.5,41.5
cecilda01,220.0,73.0,24.92,2.0,26.92,0,0.19,0.333,16.667,3.0,0.667,33.33,33.33
cedenan01,170.0,73.0,21.08,6.0,27.08,0,0.238,8.357,50.857,14.0,113.0,145.79,145.79
cedence01,175.0,74.0,19.33,16.0,35.33,9,0.285,3.5,230.154,26.0,7.5,281.15,281.15
cedendo01,170.0,73.0,24.5,6.33,30.83,0,0.251,2.083,20.542,24.0,35.875,50.79,50.79
cedenro01,165.0,73.0,20.83,10.0,30.83,0,0.273,3.167,127.75,12.0,2.583,264.5,264.5
cedenro02,195.0,72.0,22.17,9.17,31.33,0,0.246,3.25,36.5,28.0,70.143,91.29,91.29
centeju01,195.0,69.0,23.83,6.0,29.83,0,0.223,1.571,99.857,7.0,8.0,48.71,48.71
cepedor01,210.0,74.0,20.58,16.42,37.0,7,0.297,7.08,593.16,25.0,41.2,316.96,316.96
cepicma01,215.0,74.0,24.67,3.83,28.5,0,0.211,0.0,14.4,5.0,0.0,37.0,37.0
cervbo01,200.0,72.0,26.25,10.92,37.17,0,0.277,1.812,71.25,16.0,3.25,140.94,140.94
cervefr01,220.0,72.0,22.5,11.92,34.42,0,0.269,2.318,221.409,22.0,17.545,99.86,99.86
cervemi01,195.0,71.0,31.92,0.17,32.08,0,0.0,0.0,0.0,1.0,0.0,13.0,13.0
cespeyo01,225.0,71.0,26.42,8.42,34.83,3,0.274,3.444,160.889,9.0,7.444,351.11,351.11
ceyro01,185.0,70.0,23.58,15.83,39.42,3,0.261,13.176,91.471,17.0,236.412,421.18,421.18
chacoel01,160.0,69.0,23.5,2.42,25.92,0,0.232,4.0,55.857,7.0,76.0,88.0,88.0
chadbch01,170.0,69.0,21.92,12.0,33.92,0,0.255,4.667,107.5,6.0,18.167,225.5,225.5
chalkda01,175.0,70.0,23.08,8.0,31.08,0,0.252,5.739,47.043,23.0,88.478,126.52,126.52
chambad01,200.0,70.0,24.92,2.0,26.92,0,0.0,0.667,15.333,3.0,0.333,29.33,29.33
chambal01,217.0,76.0,22.33,2.17,24.5,0,0.216,0.5,10.5,2.0,0.0,58.0,58.0
chambch01,195.0,73.0,22.42,17.0,39.42,3,0.279,7.647,1045.353,17.0,79.471,445.29,445.29
chambjo01,175.0,73.0,23.92,0.25,24.17,0,0.241,6.667,14.0,3.0,32.333,47.0,47.0
chambwe01,210.0,74.0,24.33,4.83,29.17,0,0.255,1.429,85.857,7.0,3.714,180.43,180.43
champmi01,185.0,72.0,21.58,2.0,23.58,0,0.229,6.25,87.0,4.0,104.25,149.5,149.5
chancbo01,215.0,74.0,23.0,5.58,28.58,0,0.261,2.125,147.5,8.0,7.125,93.38,93.38
chancfr01,190.0,72.0,21.58,16.0,37.58,2,0.296,6.607,376.607,28.0,29.25,153.54,153.54
chaneda01,188.0,74.0,21.08,10.42,31.5,0,0.217,4.065,34.774,31.0,63.516,68.16,68.16
changyu01,180.0,73.0,23.83,1.25,25.08,0,0.0,0.0,5.5,2.0,17.0,36.5,36.5
channle01,180.0,72.0,24.17,3.92,28.08,0,0.0,0.0,9.0,1.0,0.0,20.0,20.0
chantch01,190.0,72.0,24.08,1.08,25.17,0,0.0,0.0,8.0,2.0,0.5,7.0,7.0
chapled01,158.0,67.0,27.0,2.0,29.0,0,0.0,1.333,21.333,3.0,6.0,24.67,24.67
chapmca01,160.0,69.0,24.75,1.0,25.75,0,0.265,1.6,22.4,5.0,16.6,54.4,54.4
chapmfr02,185.0,73.0,23.17,2.0,25.17,0,0.193,6.0,17.2,5.0,29.6,37.4,37.4
chapmgl01,170.0,71.0,28.25,0.42,28.67,0,0.0,1.5,33.0,2.0,14.0,46.5,46.5
chapmha01,160.0,71.0,27.0,3.75,30.75,0,0.198,2.0,83.571,7.0,25.0,57.71,57.71
chapmja01,170.0,71.0,31.0,2.25,33.25,0,0.246,8.167,21.667,6.0,3.333,84.0,84.0
chapmjo01,175.0,70.0,24.67,0.25,24.92,0,0.0,3.0,32.0,1.0,37.0,71.0,71.0
chapmke01,173.0,71.0,22.83,6.25,29.08,0,0.223,2.167,37.667,6.0,44.833,70.17,70.17
chapmma01,215.0,72.0,24.17,3.25,27.42,0,0.257,14.0,117.0,3.0,281.667,473.33,473.33
chapmra01,170.0,70.0,21.58,8.0,29.58,3,0.278,25.571,168.429,14.0,227.286,270.36,270.36
chapmsa01,180.0,72.0,22.08,13.33,35.42,0,0.266,7.929,266.214,14.0,8.571,356.29,356.29
chappha01,150.0,67.0,20.92,1.75,22.67,0,0.245,2.0,18.5,4.0,40.75,46.0,46.0
chappla01,186.0,72.0,23.42,3.75,27.17,0,0.23,2.0,37.25,4.0,1.25,75.0,75.0
charbjo01,205.0,74.0,24.83,2.17,27.0,1,0.266,2.667,65.667,3.0,2.333,215.67,215.67
charlch01,175.0,71.0,27.08,2.08,29.17,0,0.219,11.222,52.778,9.0,70.889,94.56,94.56
charled01,170.0,70.0,29.0,7.5,36.5,0,0.263,8.133,59.6,15.0,122.533,232.13,232.13
charlfr01,210.0,76.0,31.58,0.08,31.67,0,0.0,0.0,7.0,1.0,2.0,7.0,7.0
chartmi01,180.0,74.0,24.42,4.0,28.42,0,0.245,2.429,88.571,7.0,4.286,108.57,108.57
chathbu01,150.0,65.0,28.5,1.0,29.5,0,0.263,7.0,31.75,4.0,55.0,112.0,112.0
chavaos01,155.0,71.0,25.67,1.33,27.0,0,0.208,1.0,15.0,9.0,13.778,27.78,27.78
chavean02,185.0,72.0,24.08,0.17,24.25,0,0.0,0.333,3.0,3.0,3.0,6.33,6.33
chaveen01,170.0,71.0,23.25,13.33,36.58,0,0.27,1.357,127.214,14.0,4.286,224.93,224.93
chaveer01,215.0,73.0,20.75,15.75,36.5,8,0.268,4.5,43.308,26.0,105.385,212.23,212.23
chavera01,245.0,71.0,23.42,13.08,36.5,0,0.231,1.0,125.364,11.0,12.091,61.73,61.73
chavimi01,210.0,70.0,23.67,1.42,25.08,0,0.254,2.667,138.333,3.0,36.0,115.67,115.67
cheekha01,160.0,68.0,31.0,0.08,31.08,0,0.0,0.0,2.0,1.0,0.0,4.0,4.0
