playerID,birthYear,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,totalAtBats,totalHits,Value Counts
coatsbu01,1982.0,200.0,75.0,24.17,1.67,25.83,0,0.193,57.0,11.0,16
coatsja01,1990.0,200.0,74.0,26.33,0.25,26.58,0,0.2,50.0,10.0,16
cobleda01,1912.0,183.0,73.0,26.42,0.25,26.67,0,0.28,25.0,7.0,11
cochrda01,1963.0,180.0,74.0,23.67,5.83,29.5,0,0.235,514.0,121.0,16
cochrmi01,1903.0,180.0,70.0,22.0,12.08,34.08,28,0.32,5169.0,1652.0,11
cockmji01,1873.0,145.0,66.0,32.42,0.08,32.5,0,0.105,38.0,4.0,16
cockral01,1962.0,210.0,74.0,33.75,0.0,33.75,0,0.25,8.0,2.0,16
coffeja01,1887.0,178.0,71.0,22.42,9.25,31.67,0,0.188,368.0,69.0,16
coffiiv01,1977.0,190.0,73.0,23.17,0.17,23.33,0,0.217,60.0,13.0,16
coggifr01,1944.0,187.0,74.0,23.33,4.83,28.17,0,0.215,246.0,53.0,16
coggiri01,1950.0,170.0,68.0,21.67,3.92,25.58,0,0.265,1083.0,287.0,16
coghlch01,1985.0,195.0,72.0,23.92,8.08,32.0,1,0.258,2580.0,666.0,16
cogswed01,1854.0,150.0,68.0,25.42,2.83,28.25,0,0.294,496.0,146.0,16
cohenal01,1908.0,170.0,70.0,22.33,2.17,24.5,0,0.194,67.0,13.0,11
cohenan01,1904.0,155.0,68.0,21.58,3.42,25.0,0,0.281,886.0,249.0,11
cokerji01,1936.0,195.0,71.0,22.5,9.0,31.5,0,0.233,589.0,137.0,16
colabch01,1983.0,210.0,76.0,29.58,2.92,32.5,0,0.257,727.0,187.0,16
colanmi01,1976.0,185.0,73.0,22.67,2.92,25.58,0,0.233,116.0,27.0,16
colbecr01,1965.0,190.0,72.0,27.17,1.42,28.58,0,0.215,163.0,35.0,16
colbemi01,1955.0,205.0,75.0,23.25,1.17,24.42,0,0.259,224.0,58.0,16
colbena01,1946.0,205.0,74.0,20.0,10.5,30.5,0,0.244,3410.0,833.0,16
colbrgr01,1969.0,190.0,72.0,23.0,11.92,34.92,0,0.289,2769.0,801.0,16
coleal01,1965.0,170.0,74.0,24.92,5.83,30.75,0,0.28,1760.0,493.0,16
coledi01,1926.0,175.0,74.0,24.92,6.25,31.17,0,0.249,1215.0,303.0,16
colembo01,1890.0,190.0,74.0,22.75,3.25,26.0,0,0.241,228.0,55.0,11
colemch01,1935.0,165.0,69.0,25.67,5.0,30.67,0,0.197,462.0,91.0,16
colemcu01,1887.0,180.0,71.0,25.17,0.17,25.33,0,0.243,37.0,9.0,11
colemdu01,1987.0,205.0,74.0,28.25,2.08,30.33,0,0.227,66.0,15.0,16
colemed01,1901.0,200.0,74.0,30.33,4.42,34.75,0,0.285,1337.0,381.0,11
colemgo01,1934.0,215.0,75.0,25.17,7.67,32.83,0,0.273,2377.0,650.0,16
colemje01,1924.0,165.0,72.0,24.58,8.42,33.0,1,0.263,2119.0,558.0,16
colemmi01,1975.0,180.0,71.0,22.08,3.67,25.75,0,0.194,67.0,13.0,16
colemra01,1922.0,170.0,71.0,24.83,5.42,30.25,0,0.258,1729.0,446.0,11
colemvi01,1961.0,170.0,72.0,23.58,12.0,35.58,1,0.264,5406.0,1425.0,16
colesca01,1886.0,174.0,72.0,28.25,0.42,28.67,0,0.253,194.0,49.0,11
colesch01,1931.0,180.0,69.0,27.25,0.0,27.25,0,0.182,11.0,2.0,16
colesda01,1962.0,185.0,73.0,21.25,13.67,34.92,0,0.245,2891.0,709.0,16
colest01,1966.0,175.0,73.0,25.58,0.08,25.67,0,0.143,7.0,1.0,16
coletch01,1944.0,190.0,71.0,28.0,0.17,28.17,0,0.3,30.0,9.0,16
colewi01,1882.0,170.0,68.0,27.58,0.83,28.42,0,0.216,245.0,53.0,16
colinal01,1981.0,210.0,75.0,24.75,0.0,24.75,0,0.2,5.0,1.0,16
collibi02,1882.0,170.0,72.0,28.08,4.5,32.58,0,0.224,773.0,173.0,16
collich01,1857.0,165.0,71.0,26.58,1.17,27.75,0,0.196,362.0,71.0,16
collida02,1952.0,175.0,71.0,22.67,15.33,38.0,0,0.272,4907.0,1335.0,16
collied01,1887.0,175.0,69.0,19.33,23.92,43.25,29,0.333,9942.0,3315.0,16
collied02,1916.0,175.0,70.0,22.67,2.83,25.5,0,0.241,274.0,66.0,11
collihu01,1864.0,160.0,68.0,22.42,5.67,28.08,0,0.284,2779.0,790.0,16
colliji01,1870.0,178.0,69.0,25.25,13.33,38.58,0,0.294,6795.0,1999.0,16
collijo01,1922.0,185.0,72.0,25.75,9.0,34.75,0,0.256,2329.0,596.0,16
collike01,1946.0,180.0,73.0,19.08,6.0,25.08,0,0.209,388.0,81.0,16
collilo01,1973.0,170.0,70.0,23.83,7.25,31.08,0,0.242,712.0,172.0,16
collipa01,1896.0,178.0,70.0,22.92,9.75,32.67,0,0.255,1199.0,306.0,11
colliri02,1904.0,165.0,69.0,27.08,10.42,37.5,0,0.296,3784.0,1121.0,11
colliri03,1909.0,176.0,71.0,30.58,4.42,35.0,0,0.211,123.0,26.0,11
collish01,1885.0,185.0,72.0,24.33,15.08,39.42,0,0.264,6390.0,1687.0,16
collity01,1990.0,215.0,71.0,23.75,3.5,27.25,0,0.235,502.0,118.0,16
colliwi01,1889.0,165.0,69.0,24.0,1.17,25.17,0,0.263,38.0,10.0,11
colliza01,1995.0,230.0,75.0,24.33,1.17,25.5,0,0.186,86.0,16.0,16
collizi01,1892.0,152.0,71.0,22.17,7.17,29.33,0,0.253,916.0,232.0,11
colmafr01,1918.0,186.0,71.0,24.5,4.92,29.42,0,0.228,571.0,130.0,11
colonch01,1989.0,215.0,70.0,25.17,6.08,31.25,0,0.256,355.0,91.0,16
coloncr01,1969.0,180.0,74.0,23.67,0.08,23.75,0,0.167,36.0,6.0,16
colucbo01,1951.0,183.0,71.0,21.5,5.25,26.75,0,0.221,1092.0,241.0,16
colvity01,1985.0,210.0,75.0,24.0,4.83,28.83,0,0.239,1215.0,290.0,16
combsea01,1899.0,185.0,72.0,24.92,11.42,36.33,1,0.325,5746.0,1866.0,11
combsme01,1919.0,172.0,72.0,27.75,5.0,32.75,0,0.202,361.0,73.0,11
comerwa01,1944.0,175.0,70.0,23.58,4.92,28.5,0,0.229,687.0,157.0,16
commaji01,1928.0,200.0,74.0,25.67,1.25,26.92,0,0.222,18.0,4.0,16
comorad01,1904.0,167.0,70.0,21.75,9.0,30.75,0,0.285,2787.0,795.0,11
comptmi01,1944.0,180.0,70.0,25.67,0.33,26.0,0,0.164,110.0,18.0,16
comptpe01,1889.0,170.0,71.0,22.0,7.0,29.0,0,0.241,773.0,186.0,11
conatcl01,1921.0,182.0,71.0,26.75,1.25,28.0,0,0.271,376.0,102.0,11
conceon01,1957.0,160.0,66.0,22.83,6.67,29.5,0,0.239,1041.0,249.0,16
conefr01,1848.0,171.0,69.0,23.0,0.33,23.33,0,0.26,77.0,20.0,16
confomi01,1993.0,215.0,73.0,22.33,5.17,27.5,0,0.253,1943.0,491.0,16
congabu01,1875.0,190.0,71.0,27.25,5.5,32.75,0,0.292,1172.0,342.0,16
congeha01,1988.0,220.0,74.0,22.67,5.83,28.5,0,0.221,1013.0,224.0,16
conigbi01,1947.0,180.0,72.0,21.67,4.42,26.08,0,0.256,1130.0,289.0,16
conigto01,1945.0,185.0,75.0,19.25,11.17,30.42,1,0.264,3221.0,849.0,16
coninje01,1966.0,205.0,73.0,24.25,17.0,41.25,1,0.285,6957.0,1982.0,16
conlajo01,1899.0,165.0,67.0,34.58,1.17,35.75,0,0.263,365.0,96.0,11
conlojo01,1897.0,145.0,67.0,25.33,0.5,25.83,0,0.218,147.0,32.0,11
connabr01,1902.0,170.0,71.0,29.0,1.0,30.0,0,0.257,109.0,28.0,11
connafr01,1869.0,165.0,69.0,25.33,12.42,37.75,0,0.283,530.0,150.0,16
connafr02,1958.0,210.0,75.0,25.33,1.83,27.17,0,0.221,122.0,27.0,16
connege01,1906.0,180.0,72.0,25.17,0.17,25.33,0,0.25,12.0,3.0,11
conneto01,1897.0,165.0,71.0,22.92,0.83,23.75,0,0.2,5.0,1.0,11
connobu01,1901.0,154.0,68.0,24.0,0.17,24.17,0,0.262,107.0,28.0,11
connoch01,1921.0,190.0,77.0,28.08,2.33,30.42,0,0.239,201.0,48.0,11
connoed01,1908.0,180.0,68.0,21.17,3.0,24.17,0,0.182,363.0,66.0,11
connoji01,1863.0,179.0,70.0,29.17,7.17,36.33,0,0.233,1058.0,247.0,16
connojo03,1874.0,185.0,74.0,20.75,10.08,30.83,0,0.205,264.0,54.0,16
connojo04,1884.0,165.0,67.0,29.17,3.5,32.67,0,0.288,1241.0,358.0,11
connojo05,1894.0,170.0,72.0,27.33,2.75,30.08,0,0.274,164.0,45.0,11
connome01,1914.0,192.0,74.0,23.67,1.08,24.75,0,0.279,165.0,46.0,11
connoro01,1857.0,220.0,75.0,22.83,17.0,39.83,0,0.316,7797.0,2467.0,16
connoto01,1892.0,175.0,71.0,22.42,0.42,22.83,0,0.184,141.0,26.0,11
conrabr01,1980.0,190.0,70.0,28.5,6.0,34.5,0,0.2,460.0,92.0,16
conrobe01,1871.0,136.0,66.0,19.08,0.5,19.58,0,0.171,404.0,69.0,16
conrobi01,1899.0,160.0,68.0,24.25,0.25,24.5,0,0.133,60.0,8.0,11
conrobi02,1915.0,185.0,72.0,20.58,9.08,29.67,0,0.199,452.0,90.0,11
conrowi01,1877.0,158.0,69.0,24.0,10.5,34.5,0,0.248,5061.0,1257.0,16
consobi01,1934.0,180.0,71.0,18.67,9.42,28.08,0,0.222,1173.0,260.0,16
constjo01,1983.0,185.0,69.0,27.83,3.17,31.0,0,0.278,216.0,60.0,16
contija01,1975.0,180.0,71.0,25.42,4.08,29.5,0,0.238,420.0,100.0,16
contrwi01,1992.0,225.0,73.0,24.08,4.25,28.33,0,0.267,1463.0,391.0,16
conwabi01,1861.0,170.0,68.0,22.67,2.08,24.75,0,0.143,14.0,2.0,16
conwach01,1886.0,155.0,71.0,25.0,0.0,25.0,0,0.333,3.0,1.0,11
conwaja01,1918.0,175.0,71.0,23.17,6.83,30.0,0,0.223,359.0,80.0,11
conwari01,1896.0,160.0,66.0,22.0,0.17,22.17,0,0.167,24.0,4.0,11
conyehe01,1921.0,210.0,77.0,29.25,0.5,29.75,0,0.333,9.0,3.0,11
coogada01,1875.0,128.0,68.0,20.17,0.33,20.5,0,0.221,77.0,17.0,16
coogada02,1930.0,190.0,73.0,19.67,0.25,19.92,0,0.24,129.0,31.0,11
cookcl01,1936.0,185.0,72.0,23.08,3.83,26.92,0,0.206,388.0,80.0,16
cookdo01,1886.0,170.0,72.0,27.17,2.75,29.92,0,0.274,1028.0,282.0,11
cookedu01,1907.0,205.0,73.0,22.83,8.42,31.25,0,0.28,1745.0,489.0,11
cookefr01,1873.0,164.0,70.0,23.75,0.08,23.83,0,0.294,17.0,5.0,16
cookji01,1879.0,163.0,69.0,23.67,0.0,23.67,0,0.154,26.0,4.0,16
cookpa01,1863.0,185.0,70.0,21.33,6.83,28.17,0,0.223,1364.0,304.0,16
cooksbr01,1969.0,200.0,71.0,25.92,3.83,29.75,0,0.15,40.0,6.0,16
coolbmi01,1972.0,185.0,73.0,29.08,1.0,30.08,0,0.183,82.0,15.0,16
coolbsc01,1966.0,185.0,70.0,23.25,4.92,28.17,0,0.215,432.0,93.0,16
cooledu01,1873.0,158.0,71.0,20.33,12.08,32.42,0,0.294,5368.0,1579.0,16
coombce01,1888.0,160.0,69.0,26.42,0.0,26.42,0,0.174,23.0,4.0,11
coomero01,1966.0,195.0,71.0,28.75,8.08,36.83,0,0.274,3019.0,827.0,16
cooneji01,1865.0,155.0,69.0,24.75,2.25,27.0,0,0.242,1302.0,315.0,16
cooneji02,1894.0,160.0,71.0,23.08,10.75,33.83,0,0.262,1575.0,413.0,11
coopece01,1949.0,165.0,74.0,21.75,15.83,37.58,10,0.298,7349.0,2192.0,16
coopecl01,1892.0,158.0,69.0,21.0,4.17,25.17,0,0.26,1089.0,283.0,11
coopeda01,1987.0,200.0,72.0,24.17,1.33,25.5,0,0.27,211.0,57.0,16
coopega02,1964.0,200.0,73.0,27.08,0.08,27.17,0,0.25,16.0,4.0,16
coopega03,1990.0,235.0,77.0,26.58,3.17,29.75,0,0.28,457.0,128.0,16
coopesc01,1967.0,200.0,75.0,22.92,7.0,29.92,0,0.266,1800.0,478.0,16
coopewa01,1915.0,210.0,75.0,25.67,17.0,42.67,6,0.285,4702.0,1341.0,16
coquitr01,1974.0,165.0,72.0,25.25,1.08,26.33,0,0.231,108.0,25.0,16
coraal01,1975.0,200.0,72.0,22.67,13.25,35.92,0,0.243,3408.0,828.0,16
corajo01,1965.0,150.0,67.0,21.92,11.42,33.33,0,0.277,3734.0,1035.0,16
corbege01,1913.0,190.0,73.0,22.92,1.75,24.67,0,0.12,108.0,13.0,11
corbicl01,1915.0,170.0,70.0,30.17,3.92,34.08,0,0.243,630.0,153.0,11
corcomi02,1882.0,165.0,68.0,28.08,0.08,28.17,0,0.217,46.0,10.0,16
corcoti01,1953.0,175.0,71.0,24.17,9.08,33.25,0,0.271,1043.0,283.0,16
corcoto01,1869.0,164.0,69.0,21.25,17.25,38.5,0,0.256,8824.0,2259.0,16
cordefr02,1994.0,226.0,75.0,22.67,3.33,26.0,0,0.24,246.0,59.0,16
cordery01,1992.0,200.0,76.0,26.5,2.0,28.5,0,0.205,254.0,52.0,16
cordewi01,1971.0,185.0,74.0,20.75,13.0,33.75,1,0.273,4311.0,1178.0,16
cordoal01,1995.0,175.0,73.0,21.33,0.5,21.83,0,0.208,202.0,42.0,16
cordoma01,1969.0,200.0,72.0,25.75,8.0,33.75,1,0.274,3419.0,938.0,16
coreyma01,1955.0,200.0,74.0,23.83,2.08,25.92,0,0.245,49.0,12.0,16
corgach01,1902.0,180.0,71.0,22.75,2.08,24.83,0,0.221,104.0,23.0,11
corharo01,1887.0,165.0,69.0,23.5,5.42,28.92,0,0.211,426.0,90.0,11
corpoca01,1984.0,240.0,74.0,25.33,6.17,31.5,0,0.218,701.0,153.0,16
corrapa01,1941.0,180.0,72.0,23.42,9.08,32.5,0,0.217,765.0,166.0,16
correca01,1994.0,220.0,76.0,20.75,5.25,26.0,1,0.277,2068.0,573.0,16
correro01,1967.0,185.0,71.0,25.75,2.25,28.0,0,0.259,166.0,43.0,16
correvi01,1946.0,185.0,70.0,26.67,8.0,34.67,0,0.229,1132.0,259.0,16
corrire01,1887.0,165.0,69.0,23.0,4.67,27.67,0,0.206,637.0,131.0,16
cortefe01,1981.0,175.0,73.0,23.92,2.0,25.92,0,0.185,27.0,5.0,16
coscajo01,1909.0,185.0,72.0,25.42,1.42,26.83,0,0.241,651.0,157.0,11
coscape01,1913.0,175.0,71.0,24.83,8.08,32.92,0,0.243,2992.0,728.0,11
coseyra01,1956.0,185.0,70.0,24.17,0.08,24.25,0,0.111,9.0,1.0,11
costami01,1983.0,205.0,74.0,28.67,0.08,28.75,0,0.056,18.0,1.0,16
costash01,1981.0,205.0,72.0,23.5,2.25,25.75,0,0.254,421.0,107.0,16
costech01,1973.0,200.0,73.0,33.25,3.42,36.67,0,0.272,806.0,219.0,16
costeda01,1891.0,185.0,72.0,21.83,3.08,24.92,0,0.243,350.0,85.0,11
costoti01,1969.0,220.0,77.0,23.58,1.08,24.67,0,0.224,134.0,30.0,16
cotahu01,1979.0,225.0,71.0,22.58,5.67,28.25,0,0.233,519.0,121.0,16
cotehe01,1864.0,165.0,69.0,30.58,0.67,31.25,0,0.297,64.0,19.0,16
cottedi01,1889.0,172.0,71.0,21.83,1.08,22.92,0,0.28,100.0,28.0,11
cotteed01,1904.0,185.0,72.0,21.92,0.17,22.08,0,0.308,26.0,8.0,11
cotteho01,1900.0,160.0,70.0,21.92,2.42,24.33,0,0.264,311.0,82.0,11
cotteto01,1866.0,149.0,70.0,25.0,0.08,25.08,0,0.25,12.0,3.0,16
cottich01,1936.0,175.0,70.0,23.25,10.08,33.33,0,0.22,1581.0,348.0,16
cottohe01,1961.0,178.0,74.0,23.25,9.42,32.67,0,0.261,2178.0,569.0,16
coughbi01,1878.0,140.0,69.0,21.08,9.08,30.17,0,0.252,3854.0,972.0,16
coughma01,1934.0,170.0,73.0,26.0,1.83,27.83,0,0.185,54.0,10.0,16
coulsbo01,1887.0,175.0,70.0,21.17,5.92,27.08,0,0.236,692.0,163.0,16
coultch01,1945.0,172.0,70.0,24.25,0.08,24.33,0,0.316,19.0,6.0,16
counscr01,1970.0,180.0,72.0,25.08,16.0,41.08,1,0.255,4740.0,1208.0,16
courtcl01,1927.0,180.0,68.0,24.5,9.75,34.25,0,0.269,2793.0,750.0,16
courter01,1875.0,168.0,68.0,27.25,6.5,33.75,0,0.245,1921.0,471.0,16
courtry01,1988.0,210.0,74.0,31.17,0.17,31.33,0,0.208,24.0,5.0,16
couside01,1898.0,170.0,72.0,24.83,1.58,26.42,0,1.0,2.0,2.0,11
cousisc01,1985.0,200.0,73.0,25.67,2.67,28.33,0,0.183,175.0,32.0,16
covenja01,1880.0,175.0,69.0,23.25,0.0,23.25,0,0.143,14.0,2.0,16
covinsa01,1894.0,190.0,73.0,18.75,4.67,23.42,0,0.178,129.0,23.0,11
covinwe01,1932.0,205.0,73.0,24.08,10.5,34.58,0,0.279,2978.0,832.0,16
cowanbi01,1938.0,170.0,72.0,25.08,8.58,33.67,0,0.237,1187.0,281.0,16
cowarka01,1992.0,225.0,75.0,23.17,4.08,27.25,0,0.176,370.0,65.0,16
cowenal01,1951.0,197.0,73.0,22.5,12.17,34.67,1,0.27,5534.0,1494.0,16
cowgico01,1986.0,190.0,69.0,25.17,4.75,29.92,0,0.234,689.0,161.0,16
coxbi02,1919.0,150.0,70.0,22.08,13.75,35.83,0,0.262,3712.0,974.0,16
coxbo01,1941.0,180.0,71.0,26.92,1.5,28.42,0,0.225,628.0,141.0,16
coxda02,1967.0,205.0,73.0,31.42,0.17,31.58,0,0.24,25.0,6.0,16
coxdi01,1895.0,158.0,67.0,29.58,1.42,31.0,0,0.314,832.0,261.0,11
coxje01,1955.0,170.0,71.0,24.67,1.17,25.83,0,0.213,169.0,36.0,16
coxji01,1950.0,175.0,71.0,23.17,3.0,26.17,0,0.215,307.0,66.0,16
coxla01,1947.0,178.0,70.0,25.58,9.08,34.67,0,0.222,821.0,182.0,16
coxst01,1974.0,225.0,76.0,24.92,3.0,27.92,0,0.262,1239.0,324.0,16
coxte02,1955.0,195.0,75.0,22.67,4.08,26.75,0,0.245,771.0,189.0,16
cozarza01,1985.0,204.0,72.0,25.92,7.83,33.75,0,0.247,3088.0,764.0,16
cozendy01,1994.0,245.0,78.0,24.08,0.83,24.92,0,0.158,38.0,6.0,16
crabbca01,1983.0,185.0,67.0,25.17,0.08,25.25,0,0.176,34.0,6.0,16
crabtes01,1903.0,168.0,72.0,25.67,15.5,41.17,0,0.281,1407.0,396.0,11
cradlri01,1973.0,180.0,74.0,25.08,0.0,25.08,0,0.143,7.0,1.0,16
craftha01,1915.0,185.0,73.0,22.42,4.83,27.25,0,0.253,2104.0,533.0,11
craigal01,1984.0,215.0,74.0,25.75,5.5,31.25,0,0.276,1831.0,506.0,16
craigro02,1958.0,195.0,73.0,21.67,6.67,28.33,0,0.256,367.0,94.0,16
crandde01,1930.0,180.0,73.0,19.25,17.25,36.5,7,0.254,5026.0,1276.0,16
cranefr01,1840.0,135.0,69.0,32.5,2.08,34.58,0,0.212,85.0,18.0,16
cranesa01,1854.0,190.0,72.0,26.33,10.08,36.42,0,0.205,1347.0,276.0,16
cranesa02,1894.0,154.0,71.0,20.08,7.5,27.58,0,0.211,489.0,103.0,11
cravaga01,1881.0,186.0,70.0,27.08,12.5,39.58,2,0.287,3945.0,1134.0,16
cravebi01,1844.0,160.0,69.0,26.92,6.42,33.33,0,0.29,1567.0,455.0,16
crawfbr01,1987.0,223.0,73.0,24.33,9.33,33.67,4,0.249,4230.0,1055.0,16
crawfca02,1981.0,230.0,74.0,20.92,13.92,34.83,3,0.29,6655.0,1931.0,16
crawfgl01,1913.0,165.0,69.0,31.33,1.0,32.33,0,0.295,302.0,89.0,11
crawfja01,1928.0,185.0,73.0,24.5,0.0,24.5,0,0.182,11.0,2.0,11
crawfjp01,1995.0,199.0,74.0,22.67,3.0,25.67,0,0.222,532.0,118.0,16
crawfke01,1894.0,145.0,69.0,20.92,0.08,21.0,0,0.244,82.0,20.0,11
crawfpa01,1902.0,170.0,71.0,27.25,5.42,32.67,0,0.28,651.0,182.0,11
crawfsa01,1880.0,190.0,72.0,19.42,18.0,37.42,5,0.309,9570.0,2961.0,16
crawfwi01,1946.0,197.0,73.0,18.0,13.08,31.08,0,0.268,3435.0,921.0,16
credejo01,1978.0,195.0,75.0,22.42,9.0,31.42,2,0.254,3101.0,787.0,16
creebi01,1882.0,150.0,66.0,25.92,7.0,32.92,0,0.292,2603.0,761.0,16
creedco01,1915.0,200.0,73.0,27.75,0.08,27.83,0,0.25,4.0,1.0,11
creegma01,1864.0,161.0,67.0,19.75,0.08,19.83,0,0.152,33.0,5.0,16
cregape01,1875.0,150.0,67.0,24.42,3.75,28.17,0,0.105,19.0,2.0,16
cregebe01,1927.0,175.0,72.0,20.08,0.42,20.5,0,0.188,16.0,3.0,11
crespce01,1979.0,170.0,71.0,22.0,3.17,25.17,0,0.192,261.0,50.0,16
crespcr01,1918.0,175.0,68.0,20.58,4.0,24.58,1,0.263,911.0,240.0,11
crespfe01,1973.0,195.0,71.0,23.08,5.42,28.5,0,0.245,445.0,109.0,16
crigelo01,1872.0,165.0,70.0,24.58,15.75,40.33,1,0.222,3195.0,709.0,16
cripeda01,1951.0,180.0,72.0,27.42,0.08,27.5,0,0.154,13.0,2.0,16
criscda01,1951.0,185.0,68.0,25.83,0.0,25.83,0,0.333,9.0,3.0,16
criscto01,1915.0,180.0,71.0,26.75,2.42,29.17,0,0.248,367.0,91.0,11
crishpa01,1877.0,168.0,72.0,21.92,0.42,22.33,0,0.291,172.0,50.0,16
crispco01,1979.0,185.0,70.0,22.75,14.17,36.92,0,0.265,5930.0,1572.0,16
crispjo01,1885.0,200.0,76.0,25.17,0.58,25.75,0,1.0,1.0,1.0,16
critzhu01,1900.0,147.0,68.0,23.67,11.33,35.0,0,0.268,5930.0,1591.0,11
crockda01,1875.0,175.0,73.0,25.75,0.08,25.83,0,0.284,102.0,29.0,16
cromawa01,1953.0,190.0,72.0,21.0,17.0,38.0,0,0.281,3927.0,1104.0,16
cromedt01,1971.0,190.0,74.0,29.08,1.5,30.58,0,0.308,104.0,32.0,16
crometr01,1967.0,165.0,74.0,25.83,9.67,35.5,0,0.225,524.0,118.0,16
cromphe01,1911.0,185.0,72.0,25.42,8.42,33.83,0,0.196,102.0,20.0,11
crompne01,1889.0,175.0,70.0,20.58,1.08,21.67,0,0.159,63.0,10.0,16
cronch01,1964.0,200.0,74.0,27.42,1.17,28.58,0,0.133,15.0,2.0,16
croncj01,1990.0,235.0,76.0,24.33,6.25,30.58,0,0.258,2325.0,601.0,16
cronibi01,1902.0,167.0,69.0,25.58,3.17,28.75,0,0.231,294.0,68.0,11
cronida01,1857.0,170.0,68.0,27.25,0.0,27.25,0,0.25,4.0,1.0,16
croniji01,1905.0,150.0,70.0,23.92,0.17,24.08,0,0.232,56.0,13.0,11
cronijo01,1906.0,180.0,71.0,19.5,19.0,38.5,20,0.301,7579.0,2285.0,11
cronke01,1993.0,255.0,77.0,26.25,1.25,27.5,0,0.211,71.0,15.0,16
crookja01,1865.0,170.0,70.0,23.83,8.92,32.75,0,0.241,2783.0,671.0,16
crookto01,1884.0,180.0,72.0,25.17,0.67,25.83,0,0.214,28.0,6.0,16
crosbbo01,1980.0,210.0,75.0,23.67,6.92,30.58,1,0.238,2547.0,605.0,16
crosbbu01,1976.0,180.0,71.0,26.75,3.25,30.0,0,0.216,250.0,54.0,16
crosbed01,1949.0,175.0,74.0,21.17,5.83,27.0,0,0.22,677.0,149.0,16
crosefr01,1910.0,165.0,70.0,21.5,16.5,38.0,0,0.246,6276.0,1541.0,11
crosscl01,1856.0,178.0,67.0,28.17,3.42,31.58,0,0.226,164.0,37.0,16
crossfr01,1873.0,161.0,69.0,28.33,0.0,28.33,0,0.6,5.0,3.0,16
crossfr02,1891.0,160.0,70.0,21.25,1.92,23.17,0,0.147,116.0,17.0,11
crossje01,1918.0,160.0,71.0,24.08,5.75,29.83,0,0.162,142.0,23.0,11
crossla01,1866.0,155.0,68.0,20.92,20.17,41.08,0,0.292,9084.0,2651.0,16
crossmo01,1869.0,148.0,68.0,23.08,15.08,38.17,0,0.234,5828.0,1365.0,16
croucfr01,1914.0,165.0,71.0,24.75,3.42,28.17,0,0.251,935.0,235.0,11
croucja01,1903.0,165.0,69.0,26.92,3.08,30.0,0,0.15,60.0,9.0,11
crousbu01,1897.0,158.0,68.0,26.58,7.08,33.67,0,0.262,1306.0,342.0,11
crowege01,1921.0,210.0,74.0,31.08,9.0,40.08,0,0.27,1727.0,467.0,16
crowetr01,1983.0,190.0,70.0,25.42,4.42,29.83,0,0.24,818.0,196.0,16
crowlbi01,1857.0,159.0,67.0,18.0,10.5,28.5,0,0.263,2057.0,540.0,16
crowljo01,1862.0,164.0,70.0,22.33,0.33,22.67,0,0.244,168.0,41.0,16
crowlte01,1947.0,180.0,72.0,22.58,14.08,36.67,0,0.251,1512.0,379.0,16
crozier01,1978.0,200.0,76.0,26.08,0.08,26.17,0,0.152,33.0,5.0,16
cruiswa01,1890.0,175.0,72.0,23.92,10.08,34.0,0,0.277,2321.0,644.0,11
crumlge01,1922.0,180.0,72.0,23.42,0.0,23.42,0,0.083,12.0,1.0,11
cruthpr01,1890.0,152.0,69.0,23.0,1.08,24.08,0,0.222,27.0,6.0,11
cruzde01,1972.0,160.0,71.0,24.42,8.5,32.92,0,0.269,4124.0,1109.0,16
cruzen01,1981.0,205.0,73.0,21.42,4.0,25.42,0,0.085,71.0,6.0,16
cruzfa01,1972.0,165.0,70.0,21.92,2.42,24.33,0,0.191,89.0,17.0,16
cruzhe01,1953.0,170.0,71.0,20.33,8.92,29.25,0,0.226,1596.0,361.0,16
cruzhe02,1952.0,175.0,72.0,23.17,3.25,26.42,0,0.229,280.0,64.0,16
cruziv01,1968.0,210.0,75.0,29.17,5.17,34.33,0,0.273,55.0,15.0,16
cruzja01,1973.0,175.0,72.0,23.5,9.25,32.75,0,0.243,725.0,176.0,16
cruzjo01,1947.0,170.0,72.0,23.08,17.83,40.92,3,0.284,7917.0,2251.0,16
cruzjo02,1974.0,190.0,72.0,23.08,11.08,34.17,1,0.247,4724.0,1167.0,16
cruzju01,1954.0,165.0,69.0,22.58,9.08,31.67,0,0.237,3859.0,916.0,16
cruzlu01,1984.0,210.0,73.0,24.58,4.83,29.42,0,0.234,610.0,143.0,16
cruzne02,1980.0,230.0,74.0,25.17,15.0,40.17,5,0.277,6212.0,1721.0,16
cruzto03,1986.0,215.0,71.0,24.75,7.0,31.75,0,0.217,617.0,134.0,16
cubbami01,1950.0,180.0,72.0,23.75,7.5,31.25,0,0.26,1936.0,503.0,16
cuccial01,1914.0,165.0,70.0,20.75,0.33,21.08,0,0.248,165.0,41.0,11
cuccito01,1907.0,160.0,67.0,22.42,15.42,37.83,1,0.28,6165.0,1729.0,11
cuetoma01,1892.0,157.0,65.0,22.33,5.0,27.33,0,0.227,379.0,86.0,11
cuevano01,1991.0,225.0,74.0,26.5,1.0,27.5,0,0.233,146.0,34.0,16
culbele01,1918.0,180.0,71.0,24.75,5.0,29.75,0,0.266,1217.0,324.0,11
culledi01,1915.0,155.0,69.0,21.67,12.67,34.33,0,0.244,1526.0,372.0,11
