playerID,birthYear,weight,height,startingAge,awards,hasntBatted,doublePlays,InnOuts,ERA,stikeOutAVG,errorAVG,assistAVG,DoublePlayAVG,BattersAVG,WinsAVG
tananfr01,1953.0,180.0,74.0,20.17,2,0.0,40.0,638.0,3.662,5.959,0.041,1.371,0.086,37.907,0.516
tankede01,1979.0,185.0,74.0,23.25,0,0.0,0.0,27.0,7.61,7.089,0.0,0.625,0.0,42.637,0.104
tanketa01,1983.0,210.0,72.0,23.25,0,1.0,0.0,168.0,4.576,8.771,0.076,1.144,0.0,39.966,0.61
tannebr01,1961.0,220.0,75.0,23.5,0,1.0,1.0,10.0,5.333,3.0,0.333,2.333,0.333,42.667,0.333
tanneje01,1874.0,150.0,68.0,19.92,0,0.0,31.0,445.0,2.799,3.079,0.199,2.782,0.101,36.648,0.643
tapanke01,1964.0,180.0,72.0,25.42,0,0.0,16.0,361.0,4.347,5.889,0.032,1.152,0.064,38.146,0.568
tarplst01,1993.0,202.0,72.0,25.58,0,1.0,1.0,31.0,5.881,12.564,0.0,0.802,0.267,42.772,0.267
taschja01,1978.0,190.0,75.0,27.17,0,1.0,2.0,222.0,5.143,7.619,0.048,1.238,0.095,42.0,0.476
tatajo01,1981.0,220.0,78.0,24.58,0,1.0,0.0,11.0,6.907,4.395,0.0,0.628,0.0,40.5,0.314
tatedi01,1994.0,195.0,74.0,25.17,0,1.0,0.0,16.0,6.429,8.571,0.0,0.857,0.0,39.857,0.0
tatera01,1952.0,190.0,75.0,22.5,0,1.0,0.0,26.0,4.446,6.472,0.131,1.242,0.0,39.552,0.327
tateyyo01,1975.0,165.0,70.0,35.42,0,1.0,0.0,53.0,5.754,9.0,0.0,0.59,0.0,37.918,0.443
tatisra01,1973.0,185.0,74.0,24.25,0,1.0,3.0,78.0,6.817,5.079,0.134,1.871,0.401,43.708,0.134
tatumke01,1944.0,205.0,74.0,25.08,0,0.0,3.0,176.0,2.929,4.967,0.064,1.496,0.096,37.762,0.509
taubety01,1982.0,200.0,77.0,23.5,0,0.0,0.0,14.0,5.087,6.652,0.0,0.783,0.0,42.652,0.196
tavarju01,1973.0,165.0,74.0,20.25,0,0.0,24.0,828.0,4.46,5.396,0.115,1.314,0.154,39.875,0.564
tayloaa01,1977.0,230.0,79.0,25.08,0,1.0,0.0,20.0,8.859,8.016,0.0,0.844,0.0,43.875,0.0
taylobe03,1992.0,225.0,75.0,24.42,0,1.0,0.0,20.0,5.4,10.029,0.0,0.0,0.0,40.5,0.0
taylobi04,1961.0,200.0,80.0,32.5,0,1.0,3.0,317.0,4.214,8.51,0.0,1.109,0.083,39.197,0.444
taylobr01,1953.0,178.0,72.0,24.33,0,1.0,1.0,30.0,3.857,4.959,0.184,1.286,0.184,37.102,0.367
tayloch02,1942.0,195.0,74.0,27.08,0,0.0,8.0,305.0,3.069,4.181,0.03,1.438,0.119,36.638,0.415
taylodo01,1958.0,180.0,74.0,28.67,0,0.0,3.0,27.0,5.453,5.852,0.266,0.798,0.399,38.704,0.399
taylodu01,1875.0,160.0,73.0,25.5,0,0.0,15.0,276.0,2.747,3.602,0.164,2.395,0.07,37.346,0.545
tayloja01,1873.0,190.0,73.0,18.33,0,0.0,19.0,280.0,4.222,2.277,0.344,2.492,0.082,39.654,0.516
tayloja02,1873.0,170.0,70.0,24.75,0,0.0,26.0,333.0,2.653,2.269,0.168,2.629,0.089,36.689,0.521
taylojo02,1993.0,245.0,77.0,26.17,0,1.0,0.0,52.0,3.042,11.789,0.19,0.761,0.0,36.887,0.38
tayloke01,1971.0,200.0,75.0,22.25,0,1.0,0.0,37.0,6.564,5.945,0.0,0.867,0.0,43.349,0.0
tayloro01,1937.0,195.0,73.0,24.33,0,0.0,6.0,491.0,3.926,5.22,0.034,1.451,0.068,37.564,0.506
taylosc01,1967.0,185.0,73.0,25.08,0,1.0,0.0,20.0,6.312,5.26,0.0,1.403,0.0,40.675,0.351
taylowa01,1965.0,185.0,73.0,25.67,0,1.0,3.0,23.0,6.266,5.57,0.0,1.625,0.232,40.848,0.542
tazawju01,1986.0,200.0,71.0,23.17,0,1.0,6.0,388.0,4.121,8.514,0.114,0.637,0.137,38.406,0.478
teafoev01,1984.0,160.0,72.0,27.0,0,1.0,2.0,49.0,4.11,5.4,0.0,1.048,0.161,37.478,0.242
teherju01,1991.0,205.0,74.0,20.33,0,0.0,18.0,229.0,3.666,7.835,0.033,1.429,0.119,37.456,0.51
tejedro01,1982.0,245.0,74.0,23.17,0,0.0,3.0,186.0,4.419,7.554,0.122,0.814,0.061,39.624,0.468
tejermi01,1976.0,175.0,69.0,22.92,0,0.0,8.0,111.0,5.136,6.495,0.076,1.775,0.302,40.028,0.415
tekulke01,1947.0,180.0,76.0,27.17,0,0.0,17.0,1051.0,2.85,4.88,0.081,2.048,0.106,37.593,0.589
telemam01,1974.0,220.0,76.0,22.33,0,0.0,2.0,219.0,4.941,5.84,0.08,1.043,0.032,38.856,0.369
telfoan01,1966.0,175.0,72.0,24.42,0,0.0,4.0,333.0,4.171,6.542,0.138,1.542,0.079,39.433,0.435
telghda01,1966.0,212.0,75.0,26.58,0,0.0,5.0,81.0,5.227,4.563,0.029,1.588,0.144,40.081,0.433
tellmto01,1954.0,195.0,75.0,25.25,0,0.0,1.0,112.0,3.053,3.727,0.0,1.982,0.04,38.656,0.714
templch01,1932.0,210.0,75.0,23.25,0,1.0,0.0,10.0,7.714,4.714,0.429,0.857,0.0,44.571,0.0
tenerjo01,1863.0,180.0,76.0,21.92,0,0.0,3.0,77.0,4.334,3.093,0.384,2.621,0.052,40.579,0.437
teperry01,1987.0,195.0,73.0,27.5,0,1.0,1.0,216.0,3.636,8.485,0.125,1.212,0.042,37.031,0.502
tepesni01,1988.0,240.0,76.0,24.5,0,0.0,2.0,47.0,4.714,5.43,0.0,1.094,0.075,39.331,0.377
terlegr01,1952.0,200.0,75.0,23.25,0,0.0,0.0,20.0,4.451,3.857,0.0,1.484,0.0,41.835,0.0
terpkje01,1950.0,180.0,72.0,23.92,0,1.0,1.0,48.0,3.137,4.593,0.224,1.12,0.112,39.324,0.336
terrewa01,1958.0,205.0,74.0,24.33,0,0.0,38.0,321.0,4.218,4.209,0.045,1.291,0.172,38.819,0.503
terryad01,1864.0,168.0,71.0,19.75,0,0.0,28.0,688.0,3.739,3.977,0.474,2.069,0.072,39.472,0.505
terryra01,1936.0,195.0,75.0,20.58,3,0.0,16.0,338.0,3.621,4.867,0.063,1.144,0.078,36.977,0.521
terrysc01,1959.0,195.0,71.0,26.42,0,0.0,6.0,236.0,3.731,4.722,0.072,1.766,0.108,38.247,0.433
tessmja01,1971.0,190.0,75.0,26.67,0,1.0,0.0,22.0,7.714,5.4,0.0,0.386,0.0,42.814,0.386
tewksbo01,1960.0,200.0,76.0,25.42,0,0.0,28.0,302.0,3.92,4.044,0.05,1.713,0.139,37.967,0.548
texeika01,1986.0,190.0,74.0,24.17,0,1.0,0.0,49.0,4.655,4.389,0.0,1.064,0.0,41.498,0.133
thatcgr01,1877.0,180.0,70.0,26.58,0,0.0,0.0,5.0,3.162,3.162,0.243,2.189,0.0,37.459,0.973
thatcjo01,1981.0,230.0,74.0,25.75,0,1.0,0.0,405.0,3.384,9.322,0.069,0.656,0.0,38.739,0.38
thayeda01,1980.0,210.0,72.0,28.42,0,1.0,2.0,264.0,3.469,7.617,0.036,0.644,0.072,37.264,0.393
thayegr01,1949.0,182.0,71.0,28.5,0,1.0,0.0,20.0,3.8,6.0,0.0,1.4,0.0,38.8,0.2
theisdu01,1953.0,185.0,75.0,23.75,0,1.0,0.0,20.0,5.333,3.333,0.0,1.0,0.0,42.0,0.333
therrje01,1993.0,221.0,75.0,24.33,0,1.0,0.0,15.0,8.345,4.909,0.0,1.473,0.0,42.218,0.0
thielca01,1987.0,205.0,72.0,26.33,0,1.0,0.0,109.0,2.736,7.206,0.091,1.003,0.0,36.213,0.456
thielhe01,1880.0,175.0,71.0,21.5,0,0.0,3.0,42.0,3.366,2.341,0.439,2.488,0.11,38.012,0.329
thielja01,1879.0,175.0,71.0,25.92,0,0.0,6.0,69.0,3.162,2.992,0.189,2.954,0.114,36.77,0.568
thiesda01,1937.0,205.0,76.0,26.08,0,0.0,0.0,9.0,4.618,3.197,0.0,2.132,0.0,39.079,0.0
thiesja01,1926.0,170.0,71.0,28.0,0,0.0,2.0,34.0,3.896,3.828,0.269,1.612,0.134,38.888,0.201
thigpbo01,1963.0,195.0,75.0,23.08,2,1.0,10.0,448.0,3.434,5.951,0.063,1.124,0.158,38.743,0.491
thomabr01,1977.0,235.0,76.0,23.58,0,1.0,0.0,72.0,5.798,3.894,0.0,1.558,0.0,41.798,0.519
thomaia01,1987.0,215.0,76.0,26.92,0,1.0,0.0,30.0,3.971,9.529,0.265,0.529,0.0,38.647,0.529
thomaju01,1984.0,220.0,75.0,24.67,0,1.0,0.0,31.0,6.932,5.108,0.0,1.095,0.0,44.149,0.0
thomala01,1969.0,195.0,73.0,25.83,0,1.0,1.0,79.0,3.021,6.042,0.0,0.755,0.189,38.517,0.378
thomaro02,1953.0,215.0,77.0,24.25,0,0.0,4.0,182.0,3.82,6.203,0.0,1.159,0.086,38.611,0.429
thomast01,1949.0,185.0,74.0,25.0,0,1.0,4.0,111.0,3.697,4.172,0.102,1.764,0.136,38.838,0.373
thomato01,1873.0,195.0,76.0,20.75,0,0.0,0.0,10.0,3.31,2.613,0.523,1.742,0.0,37.974,0.348
thompaa01,1987.0,205.0,75.0,24.5,0,1.0,0.0,52.0,4.944,4.563,0.0,1.711,0.0,39.739,0.19
thompbr01,1982.0,190.0,73.0,23.33,0,0.0,5.0,201.0,4.463,4.219,0.022,1.177,0.111,39.012,0.466
thompda02,1985.0,205.0,72.0,22.58,0,1.0,1.0,4.0,8.308,3.115,0.0,1.038,0.519,46.212,0.0
thompgu01,1877.0,185.0,74.0,26.17,0,0.0,1.0,22.0,4.068,3.575,0.247,2.712,0.062,37.788,0.247
thompja03,1994.0,225.0,76.0,22.58,0,0.0,2.0,30.0,4.874,6.266,0.0,0.774,0.155,40.461,0.542
thompju02,1973.0,215.0,76.0,23.17,0,0.0,7.0,103.0,4.024,5.938,0.014,1.249,0.097,38.003,0.499
thompma01,1971.0,205.0,74.0,23.25,0,0.0,3.0,94.0,5.742,5.288,0.134,1.228,0.08,41.662,0.481
thompmi01,1949.0,190.0,75.0,21.67,0,0.0,1.0,54.0,4.864,6.176,0.055,1.476,0.055,41.156,0.055
thompmi03,1980.0,200.0,76.0,25.5,0,0.0,1.0,26.0,5.266,3.344,0.251,1.421,0.084,40.124,0.334
thompri01,1958.0,225.0,75.0,26.42,0,1.0,1.0,77.0,5.053,3.553,0.237,0.868,0.079,40.421,0.237
thompri03,1984.0,210.0,73.0,23.17,0,1.0,0.0,82.0,4.213,9.029,0.172,0.602,0.0,39.124,0.258
thomsjo01,1973.0,175.0,75.0,23.58,0,0.0,15.0,216.0,4.683,5.668,0.05,1.325,0.106,38.754,0.446
thormpa01,1953.0,190.0,74.0,23.42,0,1.0,2.0,50.0,4.737,3.726,0.126,1.263,0.063,38.463,0.379
thornjo01,1869.0,175.0,70.0,20.25,0,0.0,4.0,47.0,4.097,1.769,0.466,2.048,0.124,40.593,0.466
thornma01,1976.0,235.0,78.0,27.75,0,1.0,10.0,748.0,3.409,8.719,0.054,1.222,0.136,38.015,0.489
thorntr01,1993.0,195.0,72.0,25.5,0,0.0,1.0,32.0,4.84,8.689,0.058,0.467,0.058,39.479,0.35
thornty01,1988.0,190.0,71.0,23.75,0,0.0,2.0,185.0,3.465,9.023,0.0,0.823,0.069,37.841,0.549
thornwa01,1875.0,180.0,73.0,20.42,0,0.0,6.0,153.0,4.178,2.946,0.989,2.067,0.132,40.324,0.506
thorple01,1995.0,218.0,73.0,23.58,0,1.0,0.0,12.0,6.181,10.084,0.0,0.651,0.0,40.337,0.976
threeer01,1981.0,240.0,77.0,25.83,0,1.0,0.0,21.0,3.284,4.743,0.365,1.459,0.0,40.135,0.0
throoge01,1950.0,205.0,79.0,24.83,0,1.0,0.0,30.0,3.827,5.74,0.0,1.488,0.0,40.394,0.425
thurmco01,1978.0,235.0,74.0,23.42,0,1.0,0.0,49.0,4.752,7.236,0.0,0.648,0.0,41.688,0.324
thurmma01,1956.0,180.0,72.0,26.67,1,0.0,7.0,314.0,3.685,3.438,0.032,1.547,0.075,38.249,0.43
thurmmi01,1973.0,190.0,76.0,24.17,0,0.0,1.0,105.0,5.05,5.396,0.091,1.112,0.018,39.871,0.474
tiantlu01,1940.0,180.0,72.0,23.67,1,0.0,31.0,573.0,3.304,6.237,0.09,1.004,0.08,37.083,0.591
tibbsja01,1962.0,185.0,75.0,22.5,0,0.0,8.0,158.0,4.204,4.674,0.042,1.189,0.083,38.434,0.407
tidrodi01,1947.0,210.0,76.0,24.92,0,0.0,10.0,620.0,3.684,5.024,0.062,1.092,0.052,38.192,0.515
tiefebo01,1929.0,185.0,74.0,22.75,0,0.0,1.0,173.0,3.845,5.81,0.114,1.082,0.028,38.108,0.256
tiernmi01,1867.0,165.0,71.0,20.25,0,0.0,32.0,1481.0,8.695,1.373,85.576,74.136,14.644,41.644,0.458
tillmch01,1988.0,200.0,77.0,21.25,0,1.0,5.0,210.0,4.575,6.658,0.063,0.747,0.039,38.578,0.582
tilloth01,1940.0,195.0,74.0,26.33,0,0.0,0.0,50.0,4.058,5.218,0.0,1.491,0.0,39.672,0.331
timlimi01,1966.0,205.0,76.0,25.08,1,1.0,14.0,1058.0,3.632,6.516,0.105,1.405,0.105,37.978,0.56
timmeto01,1940.0,215.0,76.0,29.08,0,0.0,6.0,228.0,3.777,5.173,0.115,1.182,0.099,38.25,0.575
tinocje01,1995.0,258.0,76.0,24.08,0,0.0,0.0,24.0,4.75,7.0,0.0,0.5,0.0,40.25,0.0
titcoca01,1866.0,157.0,66.0,19.75,0,0.0,1.0,66.0,3.473,4.818,0.289,1.277,0.017,39.938,0.511
tobikda01,1953.0,190.0,73.0,25.42,0,1.0,4.0,196.0,3.705,5.818,0.023,0.795,0.091,37.614,0.318
toddja01,1951.0,180.0,74.0,25.5,0,0.0,3.0,64.0,4.395,4.333,0.126,1.538,0.094,38.679,0.314
toddje01,1986.0,210.0,71.0,23.17,0,1.0,1.0,25.0,7.624,9.212,0.0,0.635,0.318,44.153,0.0
toddji01,1947.0,190.0,74.0,26.58,0,0.0,9.0,270.0,4.227,3.417,0.106,1.937,0.159,39.611,0.44
tolarke01,1971.0,225.0,75.0,29.67,0,1.0,0.0,20.0,6.623,8.66,0.0,1.528,0.0,40.755,0.0
tolivfr01,1961.0,165.0,73.0,23.58,0,0.0,3.0,78.0,4.727,5.993,0.1,1.565,0.1,39.818,0.333
tollbbr01,1972.0,195.0,75.0,27.75,0,0.0,3.0,53.0,4.48,5.33,0.088,1.259,0.088,39.299,0.439
tollesh01,1988.0,214.0,73.0,24.42,0,1.0,0.0,215.0,3.922,8.794,0.0,1.073,0.0,38.147,0.578
tomandi01,1931.0,175.0,73.0,22.67,0,0.0,5.0,105.0,4.948,6.468,0.039,1.481,0.195,39.779,0.39
tomkobr01,1973.0,220.0,76.0,24.08,0,0.0,14.0,397.0,4.654,5.992,0.064,1.026,0.069,38.775,0.496
tomlida01,1949.0,180.0,74.0,23.25,0,0.0,8.0,409.0,3.819,4.893,0.194,2.095,0.141,39.409,0.44
tomlijo01,1984.0,190.0,73.0,25.75,0,0.0,10.0,234.0,4.684,6.101,0.074,0.975,0.092,37.472,0.58
tomlira01,1966.0,179.0,71.0,24.17,0,0.0,5.0,106.0,3.427,4.606,0.062,1.985,0.078,37.204,0.465
tompkro01,1944.0,198.0,76.0,20.83,0,1.0,0.0,40.0,3.96,4.32,0.0,2.52,0.0,38.52,0.0
tomsto01,1951.0,195.0,76.0,23.58,0,1.0,0.0,18.0,5.4,4.629,0.0,0.386,0.0,42.429,0.0
tonkimi01,1989.0,220.0,79.0,23.67,0,1.0,3.0,141.0,4.428,9.164,0.0,1.046,0.185,39.67,0.185
toolest01,1859.0,170.0,72.0,27.0,0,0.0,5.0,63.0,4.795,2.865,0.447,1.849,0.102,41.242,0.549
torreal01,1987.0,190.0,70.0,23.58,0,1.0,1.0,152.0,2.683,9.156,0.175,1.166,0.058,38.488,0.408
torreca01,1982.0,180.0,73.0,26.75,0,0.0,5.0,362.0,4.086,7.94,0.089,1.243,0.089,38.422,0.533
torredi01,1970.0,200.0,75.0,24.92,0,1.0,1.0,24.0,6.09,5.684,0.0,2.436,0.203,40.195,0.203
torrejo02,1993.0,175.0,74.0,23.0,0,1.0,0.0,66.0,4.037,8.327,0.126,1.136,0.0,37.598,0.883
torremi01,1946.0,220.0,77.0,21.08,0,0.0,38.0,494.0,3.962,4.151,0.121,1.396,0.112,38.966,0.547
torrepa01,1948.0,173.0,70.0,27.0,0,1.0,3.0,111.0,3.272,4.249,0.188,1.767,0.113,40.538,0.226
torresa01,1972.0,150.0,71.0,21.42,0,0.0,10.0,497.0,4.312,5.736,0.042,1.285,0.106,39.257,0.467
tothpa01,1935.0,175.0,73.0,26.83,0,0.0,2.0,43.0,3.797,3.844,0.141,1.406,0.094,36.984,0.422
toussto01,1996.0,215.0,75.0,22.17,0,0.0,2.0,31.0,4.967,9.807,0.0,0.892,0.255,40.882,0.764
towerjo01,1977.0,185.0,73.0,24.25,0,0.0,9.0,139.0,4.947,4.787,0.098,1.292,0.111,38.863,0.554
townsha01,1879.0,190.0,72.0,22.0,0,0.0,14.0,156.0,3.592,3.742,0.166,2.334,0.111,38.36,0.269
trabebi01,1979.0,200.0,77.0,23.58,0,0.0,2.0,96.0,5.651,6.363,0.042,1.088,0.084,41.316,0.502
trachst01,1970.0,185.0,75.0,22.92,0,0.0,24.0,420.0,4.387,5.725,0.054,1.393,0.086,38.861,0.515
travebi01,1952.0,187.0,76.0,21.58,0,1.0,16.0,205.0,4.104,3.919,0.096,1.341,0.128,38.854,0.522
treinbl01,1988.0,225.0,77.0,25.83,0,0.0,3.0,345.0,2.97,8.797,0.158,1.328,0.068,37.418,0.585
tremebi01,1929.0,180.0,71.0,24.92,0,0.0,0.0,57.0,4.055,3.363,0.297,0.989,0.0,38.374,0.396
tricebo01,1926.0,190.0,75.0,27.08,0,0.0,4.0,23.0,5.803,1.658,0.178,1.48,0.237,40.737,0.533
triggan01,1989.0,233.0,76.0,27.08,0,1.0,0.0,45.0,4.528,8.172,0.055,0.607,0.0,38.816,0.497
trimbjo01,1930.0,190.0,73.0,24.5,0,0.0,1.0,7.0,7.477,4.154,0.415,2.492,0.415,42.785,0.0
trivilo01,1991.0,235.0,77.0,26.5,0,1.0,2.0,130.0,3.963,9.336,0.067,0.336,0.134,38.149,0.806
trlicri01,1969.0,200.0,75.0,23.0,0,0.0,3.0,87.0,5.228,4.727,0.0,1.432,0.215,40.034,0.358
troedri01,1950.0,170.0,73.0,22.92,0,0.0,0.0,65.0,4.737,4.842,0.053,2.053,0.0,39.526,0.421
trombmi01,1967.0,200.0,74.0,25.33,0,1.0,7.0,509.0,4.479,7.601,0.023,0.961,0.079,39.261,0.419
troncra01,1983.0,215.0,74.0,25.17,0,1.0,2.0,204.0,3.999,6.295,0.119,1.188,0.079,39.233,0.356
tropeni01,1990.0,205.0,76.0,24.08,0,1.0,2.0,42.0,4.514,7.992,0.083,0.911,0.083,38.512,0.497
troutdi01,1915.0,195.0,74.0,23.83,3,0.0,0.0,2.0,3.233,4.147,0.0,0.0,0.0,38.352,0.561
troutst01,1957.0,195.0,76.0,21.0,0,0.0,28.0,301.0,4.178,3.933,0.132,1.858,0.168,39.265,0.528
trowbbo01,1930.0,180.0,73.0,25.83,0,0.0,5.0,116.0,3.951,5.476,0.054,1.308,0.136,39.315,0.354
truckvi01,1917.0,198.0,71.0,24.42,0,0.0,3.0,183.0,3.385,5.147,0.017,0.426,0.01,38.176,0.594
trujimi01,1960.0,180.0,73.0,25.25,0,1.0,3.0,83.0,5.024,3.682,0.077,1.496,0.115,39.656,0.46
tsamige01,1967.0,190.0,74.0,25.83,0,1.0,2.0,41.0,6.19,3.951,0.0,1.844,0.263,40.698,0.132
tsaoch01,1981.0,170.0,74.0,22.08,0,0.0,3.0,57.0,5.753,6.216,0.186,1.577,0.278,40.082,0.464
tsitojo01,1936.0,175.0,72.0,21.08,0,0.0,1.0,149.0,4.127,5.864,0.068,1.154,0.014,39.394,0.462
tuckery01,1986.0,215.0,73.0,21.5,0,1.0,0.0,18.0,8.143,6.857,0.0,1.071,0.0,43.5,0.429
tucketj01,1978.0,245.0,75.0,21.83,0,0.0,3.0,171.0,4.566,5.51,0.236,1.338,0.118,39.713,0.512
tucketo02,1884.0,190.0,71.0,23.83,0,0.0,2.0,25.0,3.486,2.324,0.221,2.766,0.111,34.691,0.166
tudorjo01,1954.0,185.0,72.0,25.5,1,0.0,27.0,281.0,3.12,4.948,0.055,1.608,0.135,36.902,0.586
tuftsbo01,1955.0,215.0,77.0,25.75,0,1.0,0.0,27.0,4.714,6.0,0.0,1.286,0.0,43.286,0.429
tuivasa01,1992.0,230.0,75.0,21.92,0,1.0,0.0,124.0,3.331,8.433,0.142,0.921,0.0,39.118,0.567
tunnele01,1960.0,180.0,73.0,21.92,0,0.0,9.0,132.0,4.23,5.217,0.019,1.64,0.168,38.795,0.41
turlebo01,1930.0,215.0,74.0,21.0,5,0.0,13.0,299.0,3.642,6.648,0.047,1.088,0.068,39.134,0.531
turleni01,1989.0,235.0,76.0,27.75,0,1.0,0.0,10.0,11.208,6.623,0.0,1.019,0.0,45.34,0.0
turnbde01,1978.0,195.0,75.0,22.25,0,1.0,1.0,257.0,4.296,9.256,0.07,0.873,0.035,39.574,0.594
turnbsp01,1992.0,211.0,75.0,26.0,0,1.0,1.0,34.0,4.755,8.8,0.055,0.874,0.055,39.626,0.164
turneja01,1991.0,215.0,77.0,20.17,0,0.0,3.0,102.0,5.366,5.756,0.122,1.293,0.073,40.098,0.341
turnema01,1967.0,215.0,77.0,26.17,0,1.0,0.0,64.0,2.789,7.14,0.0,1.227,0.0,38.38,0.558
twitcla01,1864.0,185.0,72.0,22.17,0,0.0,14.0,657.0,4.618,2.245,4.233,4.489,0.449,41.462,0.545
twitcwa01,1948.0,215.0,78.0,22.5,0,0.0,8.0,282.0,3.979,6.68,0.169,0.914,0.068,39.183,0.406
twittje01,1957.0,185.0,74.0,22.67,0,1.0,0.0,13.0,6.045,3.627,0.0,2.015,0.0,41.507,0.806
tylerle01,1889.0,175.0,72.0,20.75,0,0.0,0.0,2.0,2.946,4.048,0.0,0.008,0.0,37.219,0.513
tyngji01,1856.0,155.0,69.0,23.33,0,0.0,0.0,4.0,4.935,2.613,0.0,2.323,0.0,43.548,0.29
ueharko01,1975.0,195.0,74.0,34.0,1,1.0,1.0,436.0,2.659,10.71,0.037,0.712,0.019,34.864,0.412
ujdurje01,1957.0,195.0,73.0,23.42,0,1.0,2.0,53.0,4.781,4.059,0.138,0.894,0.069,39.107,0.413
umbacar01,1942.0,180.0,73.0,21.83,0,0.0,0.0,23.0,3.122,5.51,0.184,1.102,0.0,39.857,0.184
umbarji01,1953.0,200.0,78.0,22.17,0,1.0,6.0,133.0,4.137,4.547,0.093,1.64,0.112,39.149,0.466
umbriji01,1930.0,215.0,76.0,29.0,0,0.0,3.0,88.0,3.062,6.17,0.093,1.531,0.139,36.557,0.418
underpa01,1957.0,175.0,72.0,22.25,0,1.0,1.0,113.0,4.426,4.923,0.052,1.362,0.026,38.261,0.34
underto01,1953.0,170.0,71.0,20.67,0,0.0,13.0,379.0,3.887,5.38,0.148,1.021,0.074,38.667,0.488
upshace01,1942.0,205.0,78.0,24.0,0,0.0,3.0,348.0,3.133,5.163,0.16,1.631,0.048,37.758,0.544
urbanja01,1928.0,155.0,68.0,28.5,0,0.0,4.0,69.0,4.831,3.739,0.099,1.39,0.132,38.779,0.496
urbanto01,1968.0,190.0,73.0,25.25,0,0.0,2.0,81.0,4.978,5.151,0.035,1.729,0.069,40.137,0.346
urbinug01,1974.0,185.0,74.0,21.25,1,0.0,3.0,583.0,3.446,10.506,0.026,0.594,0.039,37.661,0.568
urenajo01,1991.0,208.0,74.0,23.58,0,0.0,6.0,137.0,4.565,6.134,0.047,1.208,0.094,38.468,0.502
uriasju01,1996.0,225.0,72.0,19.75,0,0.0,0.0,63.0,3.179,9.147,0.391,1.076,0.0,38.005,0.44
urquijo01,1995.0,217.0,72.0,24.17,0,1.0,1.0,9.0,3.951,8.78,0.0,0.659,0.22,36.659,0.439
urreajo01,1955.0,200.0,75.0,22.17,0,0.0,2.0,139.0,3.74,5.004,0.173,1.362,0.05,38.593,0.421
valdeca01,1971.0,165.0,71.0,23.58,0,1.0,0.0,15.0,5.0,5.5,0.0,1.0,0.0,42.5,0.5
valdece01,1985.0,200.0,74.0,25.17,0,1.0,1.0,20.0,7.638,6.039,0.0,1.066,0.178,42.099,0.355
valdeef01,1966.0,180.0,71.0,24.08,0,1.0,0.0,26.0,2.912,4.235,0.265,1.324,0.0,39.971,0.265
valdefr01,1993.0,239.0,71.0,24.75,0,1.0,2.0,34.0,4.598,8.526,0.084,1.505,0.167,40.375,0.669
valdeis01,1973.0,185.0,75.0,20.83,0,0.0,16.0,325.0,4.088,5.777,0.069,1.364,0.079,38.22,0.512
valdejo01,1983.0,200.0,76.0,28.25,0,1.0,1.0,24.0,5.885,8.654,0.0,1.038,0.346,42.231,0.0
valdejo03,1990.0,210.0,71.0,25.33,0,1.0,0.0,50.0,6.343,7.645,0.163,0.813,0.0,39.524,0.325
valdelu01,1983.0,180.0,74.0,26.17,0,1.0,1.0,43.0,5.335,6.629,0.0,0.808,0.162,40.743,0.162
valdema01,1971.0,170.0,72.0,23.67,0,0.0,4.0,144.0,4.955,4.847,0.036,1.005,0.144,41.11,0.431
valdeme01,1981.0,235.0,75.0,22.75,0,1.0,0.0,74.0,5.573,7.307,0.0,0.743,0.0,41.615,0.372
valdera02,1977.0,190.0,71.0,32.42,0,0.0,1.0,103.0,5.131,9.428,0.0,1.154,0.064,38.544,0.449
valdese01,1964.0,165.0,72.0,22.0,0,0.0,2.0,116.0,5.055,5.65,0.149,1.07,0.059,39.4,0.357
valenco01,1929.0,203.0,73.0,25.25,0,0.0,6.0,46.0,4.805,3.543,0.081,1.385,0.244,38.729,0.57
valenfe01,1960.0,180.0,71.0,19.83,9,0.0,31.0,455.0,3.545,6.371,0.092,1.8,0.095,38.083,0.531
valenjo04,1979.0,190.0,74.0,23.67,0,1.0,0.0,42.0,6.701,7.686,0.394,0.985,0.0,44.146,0.394
valenvi01,1928.0,195.0,72.0,25.75,0,0.0,5.0,108.0,4.728,3.292,0.07,1.541,0.175,39.642,0.455
valerju01,1968.0,185.0,74.0,21.92,0,0.0,2.0,85.0,4.85,5.077,0.113,0.709,0.057,39.479,0.425
valvejo01,1978.0,265.0,76.0,25.25,4,1.0,2.0,626.0,3.27,9.88,0.114,0.357,0.029,37.78,0.386
vanbejo01,1980.0,215.0,76.0,24.33,0,0.0,1.0,26.0,9.2,6.5,0.0,1.0,0.1,46.3,0.2
vanbroz01,1926.0,165.0,73.0,27.58,0,0.0,0.0,11.0,7.849,3.453,0.0,2.512,0.0,43.012,0.0
vanbuje01,1980.0,220.0,73.0,25.08,0,1.0,0.0,16.0,9.0,5.211,0.474,0.474,0.0,43.579,0.474
vanceco01,1979.0,195.0,73.0,23.25,0,0.0,0.0,11.0,5.745,3.734,0.287,1.723,0.0,40.5,0.287
vancesa01,1947.0,180.0,74.0,23.25,0,0.0,0.0,30.0,3.83,3.574,0.128,0.638,0.0,38.617,0.574
vandeed01,1958.0,175.0,74.0,23.5,0,1.0,5.0,413.0,3.919,5.445,0.156,1.561,0.087,39.225,0.434
